customer_id,qtt_order,total_spent,last_order
2744,81,237140.65,2022-09-17 09:00:00
2745,132,120927.08,2022-09-07 06:00:00
2746,54,439570.6,2022-09-11 05:00:00
2747,3,98469.81,2022-11-05 11:00:00
2748,44,52288.93,2022-04-27 16:00:00
2749,20,512077.2,2022-07-21 10:00:00
2750,53,260913.54,2022-02-21 06:00:00
2751,34,25354.02,2022-04-17 02:00:00
2752,282,70864.05,2022-02-01 16:00:00
2753,66,735016.61,2022-10-30 03:00:00
2754,181,376297.41,2022-07-12 06:00:00
2755,26,27221.99,2022-02-16 09:00:00
2756,6,125812.69,2022-10-06 06:00:00
2757,51,33087.09,2022-04-04 19:00:00
2758,16,218517.97,2022-10-03 21:00:00
2759,475,107148.74,2022-03-21 16:00:00
2760,4,173586.61,2022-02-17 16:00:00
2761,406,746854.5,2022-03-16 21:00:00
2762,82,112484.04,2022-04-17 16:00:00
2763,2,18838.59,2022-03-24 19:00:00
2764,523,282386.38,2022-04-10 05:00:00
2765,489,205044.7,2022-07-09 00:00:00
2766,20,332284.4,2022-10-05 20:00:00
2767,351,122697.5,2022-07-26 11:00:00
2768,209,716457.06,2022-09-16 23:00:00
2769,34,291202.28,2022-09-18 15:00:00
2770,11,117755.15,2022-06-12 08:00:00
2771,42,161335.66,2022-03-25 04:00:00
2772,13,4880.38,2022-04-19 20:00:00
2773,118,121848.71,2022-02-14 21:00:00
2774,65,85007.62,2022-10-17 00:00:00
2775,29,135239.51,2022-03-21 21:00:00
2776,131,469269.72,2022-04-06 01:00:00
2777,31,43816.25,2022-04-22 19:00:00
2778,241,833580.78,2022-10-30 09:00:00
2779,81,103585.0,2022-02-06 05:00:00
2780,67,3365.11,2022-02-14 22:00:00
2781,96,90562.09,2022-03-17 03:00:00
2782,6,43580.11,2022-09-17 10:00:00
2783,46,197157.21,2022-01-25 05:00:00
2784,56,425826.31,2022-08-25 07:00:00
2785,71,67444.08,2022-05-01 02:00:00
2786,55,95061.93,2022-08-12 11:00:00
2787,16,81704.2,2022-07-22 16:00:00
2788,291,1012975.74,2022-08-25 03:00:00
2789,5,111228.48,2022-04-01 07:00:00
2790,110,119768.46,2022-03-14 09:00:00
2791,114,63935.34,2022-04-28 08:00:00
2792,262,162602.21,2022-02-09 18:00:00
2793,230,78982.43,2022-12-28 17:00:00
2794,38,118444.83,2022-09-12 20:00:00
2795,15,279040.35,2022-07-04 08:00:00
2796,248,196509.04,2022-10-25 23:00:00
2797,20,82196.69,2022-03-11 07:00:00
2798,2,14152.6,2022-08-23 13:00:00
2799,64,106787.18,2022-04-06 22:00:00
2800,18,62568.92,2022-08-22 11:00:00
2801,61,89289.66,2022-08-13 18:00:00
2802,3,43978.81,2022-03-18 19:00:00
2803,27,23692.93,2022-04-03 11:00:00
2804,228,140901.4,2022-04-10 09:00:00
2805,386,270186.32,2022-10-01 07:00:00
2806,119,221754.91,2022-02-26 02:00:00
2807,62,133706.91,2022-07-08 22:00:00
2808,139,253510.67,2022-11-09 21:00:00
2809,8,159588.7,2022-09-30 11:00:00
2810,170,33100.51,2022-05-11 16:00:00
2811,67,251730.33,2022-04-11 04:00:00
2812,1,102475.61,2022-03-18 20:00:00
2813,56,481745.82,2022-02-09 14:00:00
2814,41,136959.25,2022-03-22 16:00:00
2815,27,69254.41,2022-02-24 11:00:00
2816,37,17839.23,2022-09-15 22:00:00
2817,389,1446828.83,2022-03-23 06:00:00
2818,544,144507.24,2022-10-25 13:00:00
2819,4,12002.04,2022-10-04 08:00:00
2820,47,116823.93,2022-05-10 11:00:00
2821,7,5584.67,2022-02-14 15:00:00
2822,99,365682.47,2022-02-09 05:00:00
2823,32,47606.03,2022-05-21 11:00:00
2824,82,63228.27,2022-07-05 02:00:00
2825,106,126461.74,2022-11-03 22:00:00
2826,35,250841.74,2022-09-10 23:00:00
2827,109,154612.55,2022-05-07 01:00:00
2828,10,9856.42,2022-07-15 14:00:00
2829,88,182658.76,2022-05-01 21:00:00
2830,43,120506.27,2022-02-08 06:00:00
2831,125,170455.33,2022-09-04 04:00:00
2832,33,15814.85,2022-02-26 03:00:00
2833,46,373197.8,2022-08-11 02:00:00
2834,85,95496.8,2022-06-09 01:00:00
2835,60,210210.34,2022-07-21 20:00:00
2836,189,178500.55,2022-10-29 03:00:00
2837,323,82450.69,2022-09-03 18:00:00
2838,100,251676.46,2022-09-20 01:00:00
2839,58,109280.81,2022-05-07 15:00:00
2840,86,825718.61,2022-09-07 11:00:00
2841,59,25387.27,2022-04-13 04:00:00
2842,45,2874.63,2022-09-16 17:00:00
2843,34,227811.8,2022-02-23 19:00:00
2844,2,121151.26,2022-02-14 03:00:00
2845,16,34006.57,2022-06-10 14:00:00
2846,402,327930.57,2022-11-16 09:00:00
2847,126,284425.06,2022-06-08 09:00:00
2848,24,246691.68,2022-04-19 00:00:00
2849,28,68548.14,2022-03-30 02:00:00
2850,6,212866.96,2022-03-16 23:00:00
2851,286,134786.97,2021-12-30 12:00:00
2852,8,194662.29,2022-08-18 03:00:00
2853,32,92495.65,2022-11-27 23:00:00
2854,20,30748.14,2022-01-25 01:00:00
2855,32,134771.06,2022-05-08 14:00:00
2856,26,50212.51,2022-06-18 12:00:00
2857,13,530045.22,2022-02-05 23:00:00
2858,82,359848.42,2022-09-20 01:00:00
2859,408,60250.19,2022-09-17 20:00:00
2860,46,382586.88,2022-01-14 07:00:00
2861,6,158691.65,2022-04-14 11:00:00
2862,60,482880.9,2022-02-17 23:00:00
2863,45,303054.78,2022-11-16 09:00:00
2864,124,440326.08,2022-12-11 14:00:00
2865,37,15574.97,2022-01-30 21:00:00
2866,24,38478.87,2022-08-06 23:00:00
2867,0,9860.36,2022-09-09 21:00:00
2868,92,427572.98,2022-02-12 09:00:00
2869,35,68849.53,2022-01-28 08:00:00
2870,12,83493.64,2022-08-20 14:00:00
2871,185,120726.4,2022-05-04 14:00:00
2872,16,486653.12,2022-02-23 07:00:00
2873,26,54186.19,2022-07-21 17:00:00
2874,23,27787.05,2022-08-20 02:00:00
2875,183,151641.13,2022-11-29 16:00:00
2876,10,297532.78,2022-02-07 14:00:00
2877,41,15611.29,2022-12-18 16:00:00
2878,31,357774.38,2022-10-28 21:00:00
2879,96,202055.0,2022-03-15 15:00:00
2880,9,45642.83,2022-02-04 23:00:00
2881,70,30816.15,2022-08-16 22:00:00
2882,114,123737.11,2022-06-11 01:00:00
2883,86,123000.05,2022-03-25 21:00:00
2884,19,15772.01,2022-10-16 23:00:00
2885,35,141707.01,2022-03-02 23:00:00
2886,30,252925.19,2022-06-05 23:00:00
2887,6,183406.45,2022-02-04 22:00:00
2888,131,111592.31,2022-06-19 22:00:00
2889,94,275277.98,2022-10-19 20:00:00
2890,143,144587.72,2022-03-28 11:00:00
2891,18,614324.12,2022-03-15 05:00:00
2892,174,672508.42,2022-10-03 17:00:00
2893,57,122890.73,2022-11-28 17:00:00
2894,127,193107.7,2022-06-07 22:00:00
2895,17,2031.45,2022-02-08 11:00:00
2896,69,76279.36,2022-03-17 22:00:00
2897,56,132817.28,2022-10-11 20:00:00
2898,85,249692.02,2022-06-03 01:00:00
2899,30,99332.78,2022-05-05 17:00:00
2900,71,206181.98,2022-02-24 12:00:00
2901,157,812913.0,2022-05-31 05:00:00
2902,23,13396.11,2022-02-10 02:00:00
2903,396,109112.75,2022-06-06 02:00:00
2904,278,1118354.62,2022-04-14 09:00:00
2905,107,142324.56,2022-05-04 01:00:00
2906,22,394671.14,2022-03-08 02:00:00
2907,46,37319.5,2022-12-08 14:00:00
2908,32,178172.39,2022-12-08 08:00:00
2909,33,60365.09,2022-07-01 06:00:00
2910,68,50983.32,2022-07-03 06:00:00
2911,33,130704.77,2022-08-15 20:00:00
2912,14,178892.34,2022-03-10 17:00:00
2913,128,230984.39,2022-08-13 06:00:00
2914,62,52868.96,2022-07-13 14:00:00
2915,19,82434.32,2022-04-12 01:00:00
2916,474,59561.4,2022-10-22 05:00:00
2917,94,310038.52,2022-09-16 04:00:00
2918,66,145961.65,2022-10-22 18:00:00
2919,107,82050.74,2022-04-06 00:00:00
2920,185,191614.18,2022-03-15 19:00:00
2921,18,216808.92,2022-08-17 15:00:00
2922,8,134907.62,2022-03-14 06:00:00
2923,112,585257.65,2022-08-17 00:00:00
2924,205,198360.31,2022-12-16 19:00:00
2925,4,528797.69,2022-10-11 10:00:00
2926,24,73056.56,2022-01-19 08:00:00
2927,88,134664.77,2022-01-22 09:00:00
2928,214,56176.92,2022-05-14 00:00:00
2929,83,66522.28,2022-01-04 00:00:00
2930,5,96658.71,2022-06-29 21:00:00
2931,35,180539.09,2022-09-29 12:00:00
2932,114,63360.57,2022-11-16 17:00:00
2933,40,3776.28,2022-04-25 08:00:00
2934,33,35169.98,2022-08-19 08:00:00
2935,116,137636.9,2022-02-08 11:00:00
2936,43,53223.83,2022-01-15 06:00:00
2937,67,68765.26,2022-03-05 01:00:00
2938,90,188417.51,2022-03-15 13:00:00
2939,354,458120.7,2022-09-14 03:00:00
2940,43,165421.16,2022-04-20 04:00:00
2941,137,131346.87,2022-05-19 14:00:00
2942,26,425327.53,2022-01-26 15:00:00
2943,29,155854.74,2022-10-04 12:00:00
2944,7,35300.79,2022-05-23 05:00:00
2945,58,127880.6,2022-02-01 14:00:00
2946,131,135837.06,2022-11-13 14:00:00
2947,119,146121.15,2022-08-11 04:00:00
2948,58,150639.93,2022-07-12 16:00:00
2949,60,138611.03,2022-03-03 13:00:00
2950,8,180296.15,2022-02-14 11:00:00
2951,34,143369.5,2022-09-08 02:00:00
2952,48,136158.1,2022-08-07 04:00:00
2953,188,35320.18,2022-01-08 15:00:00
2954,235,587951.19,2022-02-15 15:00:00
2955,22,80272.41,2022-02-04 16:00:00
2956,4,97296.2,2022-11-05 08:00:00
2957,46,86788.27,2022-09-02 16:00:00
2958,128,644898.41,2022-07-08 06:00:00
2959,45,97981.11,2022-02-24 23:00:00
2960,28,127515.62,2022-06-05 17:00:00
2961,36,24704.76,2022-05-21 00:00:00
2962,26,26672.36,2022-03-31 02:00:00
2963,168,263765.97,2022-04-15 14:00:00
2964,45,218532.09,2022-11-11 05:00:00
2965,55,616551.32,2022-10-24 22:00:00
2966,19,69150.77,2022-09-05 17:00:00
2967,7,61353.09,2022-03-21 09:00:00
2968,25,127554.3,2022-03-19 22:00:00
2969,5,109851.08,2022-05-16 23:00:00
2970,50,348705.74,2022-10-08 08:00:00
2971,64,212491.85,2022-03-01 11:00:00
2972,168,157251.32,2022-03-14 18:00:00
2973,18,9903.82,2022-11-27 21:00:00
2974,61,39057.22,2022-12-18 18:00:00
2975,390,595169.13,2022-08-13 22:00:00
2976,244,117574.15,2022-04-02 23:00:00
2977,11,121036.58,2022-10-06 20:00:00
2978,305,545269.79,2022-08-31 13:00:00
2979,101,104308.05,2022-09-11 04:00:00
2980,90,428412.86,2022-02-23 02:00:00
2981,7,65098.61,2022-02-07 21:00:00
2982,18,58424.33,2022-03-09 14:00:00
2983,64,111490.71,2022-01-12 17:00:00
2984,80,580556.15,2022-06-20 02:00:00
2985,85,162238.16,2022-10-25 20:00:00
2986,23,419876.98,2022-09-24 09:00:00
2987,18,78969.34,2022-03-04 13:00:00
2988,276,1302542.67,2022-03-09 06:00:00
2989,195,182323.99,2022-08-31 09:00:00
2990,67,110313.12,2022-05-13 14:00:00
2991,30,84095.66,2022-03-14 12:00:00
2992,39,854002.67,2022-03-30 16:00:00
2993,77,64956.46,2022-07-03 00:00:00
2994,124,841891.38,2022-07-18 22:00:00
2995,6,6590.1,2022-06-15 14:00:00
2996,21,413052.32,2022-01-14 05:00:00
2997,31,104074.91,2022-04-18 11:00:00
2998,13,45725.7,2022-07-23 04:00:00
2999,152,715361.48,2022-06-25 10:00:00
3000,74,387427.77,2022-02-27 17:00:00
3001,82,125617.8,2022-05-23 08:00:00
3002,270,648244.89,2022-07-10 11:00:00
3003,75,74718.25,2022-08-17 11:00:00
3004,35,85641.06,2022-11-26 14:00:00
3005,46,14818.11,2022-09-10 23:00:00
3006,59,169774.45,2022-04-17 17:00:00
3007,97,134141.04,2022-01-11 05:00:00
3008,64,107954.97,2022-07-29 13:00:00
3009,50,114289.31,2022-06-25 10:00:00
3010,64,5282.86,2022-09-07 02:00:00
3011,76,196615.02,2022-03-06 07:00:00
3012,35,131517.85,2022-04-18 17:00:00
3013,41,661376.15,2022-07-02 09:00:00
3014,17,14944.06,2022-07-27 01:00:00
3015,432,92328.29,2022-04-18 17:00:00
3016,109,257265.37,2022-05-18 17:00:00
3017,40,169348.32,2022-07-03 22:00:00
3018,68,79909.8,2022-06-12 15:00:00
3019,66,458800.17,2022-07-21 07:00:00
3020,631,407692.72,2022-04-20 20:00:00
3021,269,166802.31,2022-10-02 20:00:00
3022,237,972190.64,2022-04-27 06:00:00
3023,5,538382.44,2022-10-09 18:00:00
3024,65,106568.62,2022-10-01 03:00:00
3025,5,91913.93,2022-08-11 20:00:00
3026,61,40381.99,2022-02-09 19:00:00
3027,7,454960.7,2022-02-24 12:00:00
3028,363,159786.68,2022-03-26 22:00:00
3029,51,204274.16,2022-11-30 08:00:00
3030,421,39173.85,2022-08-07 12:00:00
3031,10,106730.08,2022-10-12 14:00:00
3032,41,214539.06,2022-05-03 03:00:00
3033,77,243564.42,2022-05-15 17:00:00
3034,10,24100.41,2021-12-30 10:00:00
3035,36,70622.1,2022-07-25 18:00:00
3036,100,323548.13,2022-03-27 09:00:00
3037,9,33691.81,2022-03-13 06:00:00
3038,537,280862.34,2022-04-05 02:00:00
3039,21,64784.72,2022-10-18 07:00:00
3040,26,7043.68,2022-08-01 06:00:00
3041,125,135669.72,2022-02-10 23:00:00
3042,142,62651.31,2022-10-31 05:00:00
3043,128,235875.96,2022-05-14 06:00:00
3044,328,668167.45,2022-10-09 00:00:00
3045,67,1272740.7,2022-08-12 13:00:00
3046,17,44773.42,2022-02-19 13:00:00
3047,38,273899.06,2022-06-01 00:00:00
3048,70,132185.2,2022-08-11 23:00:00
3049,27,301370.38,2022-05-18 13:00:00
3050,35,351680.37,2022-10-12 12:00:00
3051,57,445842.44,2022-08-17 15:00:00
3052,13,151731.36,2022-04-12 11:00:00
3053,318,20882.35,2022-06-06 21:00:00
3054,188,259553.0,2022-05-02 15:00:00
3055,28,323841.01,2022-10-08 04:00:00
3056,350,758148.06,2022-01-31 07:00:00
3057,358,957463.19,2022-11-04 22:00:00
3058,111,366448.35,2022-03-17 23:00:00
3059,253,1236946.2,2022-10-13 11:00:00
3060,69,66906.72,2022-08-30 06:00:00
3061,454,209197.16,2022-07-31 10:00:00
3062,26,590590.45,2022-02-18 17:00:00
3063,47,109627.28,2022-05-05 01:00:00
3064,20,187487.39,2022-04-29 11:00:00
3065,233,277745.2,2022-07-30 23:00:00
3066,86,207693.87,2022-08-30 13:00:00
3067,17,162369.33,2022-03-31 14:00:00
3068,42,75835.2,2022-02-05 20:00:00
3069,830,350623.75,2022-07-31 11:00:00
3070,74,255580.44,2022-10-23 02:00:00
3071,31,124893.04,2022-01-21 20:00:00
3072,129,160746.47,2022-04-27 09:00:00
3073,35,92914.57,2022-06-09 17:00:00
3074,34,21933.66,2022-04-30 00:00:00
3075,70,556944.24,2022-10-21 15:00:00
3076,270,1101093.96,2022-01-12 21:00:00
3077,13,280184.29,2022-09-16 01:00:00
3078,9,30461.68,2022-03-28 00:00:00
3079,123,12624.77,2022-10-30 05:00:00
3080,96,139467.26,2022-09-28 11:00:00
3081,38,141436.11,2022-02-26 07:00:00
3082,97,890133.55,2022-03-13 12:00:00
3083,377,170627.79,2022-10-16 16:00:00
3084,33,221617.68,2022-02-09 10:00:00
3085,72,167597.45,2022-08-23 06:00:00
3086,70,162489.03,2022-04-26 03:00:00
3087,101,203462.55,2022-03-16 10:00:00
3088,235,961601.2,2022-04-27 12:00:00
3089,22,12368.58,2022-06-02 07:00:00
3090,65,398596.05,2022-01-31 16:00:00
3091,24,151235.26,2022-09-13 04:00:00
3092,395,53909.15,2022-05-22 05:00:00
3093,8,18027.68,2022-02-02 19:00:00
3094,9,4301.21,2022-02-25 17:00:00
3095,76,429317.47,2022-10-13 06:00:00
3096,125,127970.57,2022-07-16 02:00:00
3097,151,146606.04,2022-06-25 07:00:00
3098,394,431001.34,2022-04-25 00:00:00
3099,34,22831.74,2022-02-11 06:00:00
3100,182,264676.05,2022-10-02 02:00:00
3101,273,834226.03,2022-03-07 00:00:00
3102,447,182275.77,2022-10-09 05:00:00
3103,170,215964.56,2022-04-22 22:00:00
3104,26,84082.49,2022-09-14 18:00:00
3105,47,126322.18,2022-08-30 13:00:00
3106,600,1333638.23,2022-06-26 11:00:00
3107,15,194924.02,2022-03-31 19:00:00
3108,36,129540.14,2022-03-06 22:00:00
3109,33,64957.77,2022-03-03 08:00:00
3110,17,152667.05,2022-02-24 13:00:00
3111,25,162440.42,2022-04-27 09:00:00
3112,59,123294.37,2022-03-29 06:00:00
3113,7,160892.73,2022-07-19 21:00:00
3114,325,163854.48,2022-03-17 02:00:00
3115,21,47002.97,2022-09-30 09:00:00
3116,5,5164.21,2022-04-28 20:00:00
3117,48,204440.73,2022-04-15 20:00:00
3118,5,16773.81,2022-03-17 06:00:00
3119,22,23427.94,2022-04-14 22:00:00
3120,24,93131.36,2022-04-18 19:00:00
3121,338,470625.73,2022-05-10 02:00:00
3122,89,170052.24,2022-09-12 08:00:00
3123,20,111200.07,2022-06-09 03:00:00
3124,39,40970.08,2022-05-02 05:00:00
3125,45,307175.71,2022-08-15 13:00:00
3126,2,229303.43,2022-08-09 18:00:00
3127,680,531437.07,2022-03-20 22:00:00
3128,24,9233.83,2022-08-20 21:00:00
3129,195,405716.04,2022-08-05 20:00:00
3130,61,172759.21,2022-09-13 19:00:00
3131,485,791207.94,2022-05-30 18:00:00
3132,57,9389.26,2022-02-27 15:00:00
3133,5,8514.69,2022-01-17 04:00:00
3134,288,197028.65,2022-08-23 00:00:00
3135,176,450195.23,2022-03-18 17:00:00
3136,11,26974.32,2022-08-29 15:00:00
3137,15,31697.35,2022-06-20 16:00:00
3138,5,56265.36,2022-05-18 14:00:00
3139,11,77007.88,2022-09-01 18:00:00
3140,45,9734.46,2022-02-28 11:00:00
3141,336,35984.0,2022-09-27 12:00:00
3142,26,126471.78,2022-08-10 21:00:00
3143,91,112190.26,2022-05-09 01:00:00
3144,45,179275.11,2022-09-04 14:00:00
3145,26,25297.89,2022-03-10 03:00:00
3146,35,353396.68,2022-10-03 08:00:00
3147,164,11984.83,2022-10-25 12:00:00
3148,82,129202.74,2022-01-23 21:00:00
3149,36,118140.52,2022-08-19 04:00:00
3150,24,18814.48,2022-09-11 16:00:00
3151,23,8262.4,2022-04-24 02:00:00
3152,40,45509.19,2022-01-31 13:00:00
3153,11,210455.17,2022-09-11 22:00:00
3154,19,165652.48,2022-06-02 03:00:00
3155,161,26844.33,2022-04-11 17:00:00
3156,44,136552.76,2022-08-20 22:00:00
3157,26,591949.29,2022-06-02 16:00:00
3158,144,10510.36,2022-01-18 10:00:00
3159,15,48684.97,2022-04-17 11:00:00
3160,26,188032.37,2022-11-08 01:00:00
3161,9,47374.77,2022-06-25 11:00:00
3162,85,37133.42,2022-08-26 03:00:00
3163,24,74634.68,2022-03-17 17:00:00
3164,39,55832.75,2022-01-26 18:00:00
3165,32,140790.62,2022-06-25 22:00:00
3166,435,677805.95,2022-08-04 05:00:00
3167,19,448151.85,2022-05-22 20:00:00
3168,82,395525.47,2022-04-27 07:00:00
3169,202,348997.29,2022-02-06 11:00:00
3170,2,57799.86,2022-07-14 04:00:00
3171,122,4378.68,2022-03-12 20:00:00
3172,7,104608.88,2022-02-16 01:00:00
3173,38,114460.81,2022-07-12 16:00:00
3174,611,290168.74,2022-08-19 09:00:00
3175,25,5247.54,2022-03-25 03:00:00
3176,6,13510.84,2022-03-14 09:00:00
3177,29,32252.17,2022-07-16 23:00:00
3178,54,92692.88,2022-01-26 22:00:00
3179,31,106787.1,2022-10-01 01:00:00
3180,22,225587.4,2022-03-06 02:00:00
3181,5,3229.74,2022-12-15 07:00:00
3182,69,308639.45,2022-09-07 02:00:00
3183,60,345610.33,2022-03-06 02:00:00
3184,45,68752.42,2022-07-01 19:00:00
3185,64,175559.38,2022-07-07 18:00:00
3186,13,130900.95,2022-02-18 19:00:00
3187,180,85277.45,2022-05-16 16:00:00
3188,341,564683.73,2022-09-30 11:00:00
3189,12,146529.15,2022-02-06 15:00:00
3190,118,11378.71,2022-01-03 04:00:00
3191,53,160433.64,2022-09-28 21:00:00
3192,25,163319.89,2022-06-01 09:00:00
3193,20,144635.15,2022-07-26 18:00:00
3194,92,75092.08,2022-03-05 16:00:00
3195,72,263237.03,2022-09-19 07:00:00
3196,25,133919.23,2022-08-22 16:00:00
3197,17,293504.16,2022-05-15 21:00:00
3198,59,519919.98,2022-09-13 23:00:00
3199,3,79246.05,2022-02-12 05:00:00
3200,47,165586.81,2022-02-25 06:00:00
3201,109,23643.54,2022-05-04 11:00:00
3202,81,279242.91,2022-11-03 06:00:00
3203,63,592153.78,2022-10-24 13:00:00
3204,50,145398.51,2022-04-05 02:00:00
3205,10,31289.23,2022-07-01 10:00:00
3206,65,162096.09,2022-01-31 21:00:00
3207,39,110959.98,2022-01-24 18:00:00
3208,40,167109.12,2022-07-24 23:00:00
3209,4,56143.7,2022-07-26 06:00:00
3210,12,83412.81,2022-01-18 12:00:00
3211,654,151756.83,2022-07-25 14:00:00
3212,96,269155.58,2022-08-23 15:00:00
3213,108,270762.28,2022-08-04 08:00:00
3214,11,21036.59,2022-11-21 02:00:00
3215,10,124269.73,2022-07-17 10:00:00
3216,45,123612.14,2022-07-05 03:00:00
3217,67,139592.39,2022-11-11 11:00:00
3218,152,47062.26,2022-04-08 18:00:00
3219,384,272641.04,2022-07-28 07:00:00
3220,337,264931.82,2022-10-16 07:00:00
3221,21,62269.85,2022-05-23 01:00:00
3222,58,478749.63,2022-10-27 14:00:00
3223,38,178267.64,2022-06-08 08:00:00
3224,1,107643.67,2022-09-16 02:00:00
3225,264,237958.99,2022-08-18 05:00:00
3226,38,208337.94,2022-05-28 12:00:00
3227,160,93815.82,2022-09-24 10:00:00
3228,331,87368.09,2022-02-18 00:00:00
3229,167,390835.53,2022-10-08 01:00:00
3230,76,366389.68,2022-04-03 22:00:00
3231,29,24608.73,2022-11-01 13:00:00
3232,93,147600.63,2022-06-07 06:00:00
3233,92,122896.05,2022-04-30 00:00:00
3234,170,201648.66,2022-06-12 01:00:00
3235,46,153878.2,2022-01-14 03:00:00
3236,76,167110.01,2022-08-27 13:00:00
3237,70,24341.5,2022-06-16 14:00:00
3238,32,294885.37,2022-02-16 13:00:00
3239,24,203187.96,2022-07-20 04:00:00
3240,185,482929.43,2022-03-04 13:00:00
3241,283,93079.8,2022-06-06 15:00:00
3242,65,255195.47,2022-10-07 06:00:00
3243,92,747972.44,2022-07-31 10:00:00
3244,111,736577.7,2022-03-20 21:00:00
3245,259,100373.34,2022-09-02 17:00:00
3246,76,27289.89,2022-10-07 07:00:00
3247,34,8680.41,2022-04-11 16:00:00
3248,19,86163.03,2022-10-09 00:00:00
3249,83,199267.21,2022-07-02 23:00:00
3250,6,50944.72,2022-07-16 02:00:00
3251,132,475158.85,2022-08-19 07:00:00
3252,209,246296.48,2022-03-02 00:00:00
3253,65,144808.9,2022-04-24 23:00:00
3254,21,41995.19,2022-03-16 17:00:00
3255,10,43813.04,2022-08-01 23:00:00
3256,6,309158.1,2022-01-13 00:00:00
3257,6,304767.9,2022-05-17 05:00:00
3258,344,154445.12,2022-06-03 01:00:00
3259,244,110543.63,2022-03-24 21:00:00
3260,65,160929.73,2022-10-22 02:00:00
3261,46,281415.23,2022-05-20 05:00:00
3262,40,29386.86,2022-01-11 20:00:00
3263,23,116485.18,2022-06-10 17:00:00
3264,120,1031766.07,2022-10-23 09:00:00
3265,89,107242.04,2022-09-16 15:00:00
3266,225,1121620.14,2022-05-19 14:00:00
3267,26,39106.72,2022-12-10 01:00:00
3268,112,402720.72,2022-04-13 21:00:00
3269,22,19504.36,2022-03-11 15:00:00
3270,22,40016.47,2022-10-08 16:00:00
3271,260,60374.44,2022-07-03 16:00:00
3272,107,141043.06,2022-09-14 21:00:00
3273,25,60456.0,2022-03-27 08:00:00
3274,51,282567.4,2022-12-21 21:00:00
3275,9,415132.54,2022-04-27 07:00:00
3276,105,295979.48,2022-04-28 09:00:00
3277,68,27613.65,2022-04-24 13:00:00
3278,49,166870.99,2022-02-17 15:00:00
3279,17,127608.21,2022-10-10 11:00:00
3280,754,512524.41,2022-08-29 13:00:00
3281,69,239702.9,2022-11-08 07:00:00
3282,19,20733.82,2022-02-16 10:00:00
3283,69,248645.4,2022-07-25 07:00:00
3284,121,136145.94,2022-08-10 23:00:00
3285,25,416000.77,2022-07-22 11:00:00
3286,49,20948.21,2022-01-07 19:00:00
3287,13,6446.51,2022-01-11 04:00:00
3288,32,205015.17,2022-04-02 09:00:00
3289,26,250418.83,2022-05-01 20:00:00
3290,33,243210.17,2022-03-04 23:00:00
3291,67,60793.1,2022-08-16 23:00:00
3292,83,372686.03,2022-08-09 08:00:00
3293,33,214747.63,2022-04-29 13:00:00
3294,31,371268.02,2022-07-08 13:00:00
3295,142,310450.26,2022-05-18 21:00:00
3296,18,90664.55,2022-09-26 13:00:00
3297,53,895571.38,2022-03-23 20:00:00
3298,7,234843.77,2022-02-24 10:00:00
3299,8,50134.57,2022-01-01 04:00:00
3300,58,1071581.2,2022-08-10 16:00:00
3301,66,33863.53,2022-07-04 03:00:00
3302,66,245488.39,2022-02-11 22:00:00
3303,15,217167.64,2022-05-24 02:00:00
3304,12,61777.12,2022-01-30 23:00:00
3305,72,201943.35,2022-08-03 15:00:00
3306,67,110797.76,2022-08-06 22:00:00
3307,32,220024.69,2022-12-03 20:00:00
3308,300,631347.68,2022-11-14 00:00:00
3309,12,46753.7,2022-04-18 08:00:00
3310,62,38372.62,2022-08-15 16:00:00
3311,47,43406.1,2022-05-24 00:00:00
3312,80,134409.75,2022-06-27 07:00:00
3313,184,274752.19,2022-10-16 01:00:00
3314,103,23520.33,2022-07-03 20:00:00
3315,107,26406.12,2022-07-11 07:00:00
3316,39,197112.42,2022-03-20 05:00:00
3317,28,187244.19,2022-07-13 05:00:00
3318,29,56434.12,2022-01-17 07:00:00
3319,50,89937.05,2022-05-25 06:00:00
3320,54,195929.59,2022-08-14 02:00:00
3321,164,184957.9,2022-07-25 09:00:00
3322,47,250995.71,2022-08-11 16:00:00
3323,8,269498.63,2022-04-30 07:00:00
3324,504,172821.78,2022-08-27 12:00:00
3325,103,133745.67,2022-03-01 16:00:00
3326,182,12857.26,2022-02-03 08:00:00
3327,23,18459.55,2022-02-24 18:00:00
3328,364,79987.19,2022-01-07 04:00:00
3329,17,23800.65,2022-02-27 17:00:00
